candidate_id,job_id,label
cand_2597,job_2597,0
cand_2598,job_2598,0
cand_2599,job_2599,1
cand_2600,job_2600,1
cand_2601,job_2601,1
cand_2602,job_2602,0
cand_2603,job_2603,0
cand_2604,job_2604,1
cand_2605,job_2605,1
cand_2606,job_2606,1
cand_2607,job_2607,1
cand_2608,job_2608,0
cand_2609,job_2609,1
cand_2610,job_2610,0
cand_2611,job_2611,1
cand_2612,job_2612,1
cand_2613,job_2613,0
cand_2614,job_2614,1
cand_2615,job_2615,0
cand_2616,job_2616,1
cand_2617,job_2617,0
cand_2618,job_2618,0
cand_2619,job_2619,0
cand_2620,job_2620,1
cand_2621,job_2621,0
cand_2622,job_2622,0
cand_2623,job_2623,0
cand_2624,job_2624,0
cand_2625,job_2625,0
cand_2626,job_2626,1
cand_2627,job_2627,1
cand_2628,job_2628,0
cand_2629,job_2629,0
cand_2630,job_2630,1
cand_2631,job_2631,1
cand_2632,job_2632,1
cand_2633,job_2633,0
cand_2634,job_2634,1
cand_2635,job_2635,1
cand_2636,job_2636,1
cand_2637,job_2637,0
cand_2638,job_2638,0
cand_2639,job_2639,1
cand_2640,job_2640,1
cand_2641,job_2641,1
cand_2642,job_2642,0
cand_2643,job_2643,0
cand_2644,job_2644,0
cand_2645,job_2645,0
cand_2646,job_2646,1
cand_2647,job_2647,0
cand_2648,job_2648,0
cand_2649,job_2649,0
cand_2650,job_2650,0
cand_2651,job_2651,0
cand_2652,job_2652,0
cand_2653,job_2653,1
cand_2654,job_2654,1
cand_2655,job_2655,0
cand_2656,job_2656,1
cand_2657,job_2657,1
cand_2658,job_2658,0
cand_2659,job_2659,1
cand_2660,job_2660,0
cand_2661,job_2661,1
cand_2662,job_2662,1
cand_2663,job_2663,1
cand_2664,job_2664,1
cand_2665,job_2665,1
cand_2666,job_2666,0
cand_2667,job_2667,0
cand_2668,job_2668,0
cand_2669,job_2669,1
cand_2670,job_2670,1
cand_2671,job_2671,1
cand_2672,job_2672,1
cand_2673,job_2673,0
cand_2674,job_2674,0
cand_2675,job_2675,0
cand_2676,job_2676,1
cand_2677,job_2677,0
cand_2678,job_2678,1
cand_2679,job_2679,0
cand_2680,job_2680,0
cand_2681,job_2681,0
cand_2682,job_2682,0
cand_2683,job_2683,1
cand_2684,job_2684,1
cand_2685,job_2685,1
cand_2686,job_2686,0
cand_2687,job_2687,0
cand_2688,job_2688,1
cand_2689,job_2689,1
cand_2690,job_2690,0
cand_2691,job_2691,0
cand_2692,job_2692,1
cand_2693,job_2693,1
cand_2694,job_2694,1
cand_2695,job_2695,1
cand_2696,job_2696,1
cand_2697,job_2697,1
cand_2698,job_2698,1
cand_2699,job_2699,1
cand_2700,job_2700,0
cand_2701,job_2701,1
cand_2702,job_2702,1
cand_2703,job_2703,0
cand_2704,job_2704,1
cand_2705,job_2705,1
cand_2706,job_2706,1
cand_2707,job_2707,0
cand_2708,job_2708,1
cand_2709,job_2709,0
cand_2710,job_2710,0
cand_2711,job_2711,0
cand_2712,job_2712,1
cand_2713,job_2713,1
cand_2714,job_2714,1
cand_2715,job_2715,1
cand_2716,job_2716,1
cand_2717,job_2717,0
cand_2718,job_2718,0
cand_2719,job_2719,1
cand_2720,job_2720,0
cand_2721,job_2721,1
cand_2722,job_2722,0
cand_2723,job_2723,0
cand_2724,job_2724,1
cand_2725,job_2725,1
cand_2726,job_2726,1
cand_2727,job_2727,0
cand_2728,job_2728,0
cand_2729,job_2729,1
cand_2730,job_2730,1
cand_2731,job_2731,1
cand_2732,job_2732,1
cand_2733,job_2733,0
cand_2734,job_2734,0
cand_2735,job_2735,1
cand_2736,job_2736,0
cand_2737,job_2737,1
cand_2738,job_2738,1
cand_2739,job_2739,0
cand_2740,job_2740,0
cand_2741,job_2741,0
cand_2742,job_2742,1
cand_2743,job_2743,0
cand_2744,job_2744,1
cand_2745,job_2745,1
cand_2746,job_2746,1
cand_2747,job_2747,1
cand_2748,job_2748,0
cand_2749,job_2749,0
cand_2750,job_2750,1
cand_2751,job_2751,0
cand_2752,job_2752,1
cand_2753,job_2753,1
cand_2754,job_2754,1
cand_2755,job_2755,0
cand_2756,job_2756,1
cand_2757,job_2757,1
cand_2758,job_2758,1
cand_2759,job_2759,0
cand_2760,job_2760,1
cand_2761,job_2761,1
cand_2762,job_2762,0
cand_2763,job_2763,1
cand_2764,job_2764,1
cand_2765,job_2765,0
cand_2766,job_2766,0
cand_2767,job_2767,1
cand_2768,job_2768,0
cand_2769,job_2769,1
cand_2770,job_2770,1
cand_2771,job_2771,0
cand_2772,job_2772,1
cand_2773,job_2773,0
cand_2774,job_2774,1
cand_2775,job_2775,1
cand_2776,job_2776,1
cand_2777,job_2777,0
cand_2778,job_2778,0
cand_2779,job_2779,1
cand_2780,job_2780,0
cand_2781,job_2781,0
cand_2782,job_2782,0
cand_2783,job_2783,1
cand_2784,job_2784,0
cand_2785,job_2785,1
cand_2786,job_2786,0
cand_2787,job_2787,1
cand_2788,job_2788,0
cand_2789,job_2789,1
cand_2790,job_2790,0
cand_2791,job_2791,1
cand_2792,job_2792,1
cand_2793,job_2793,1
cand_2794,job_2794,0
cand_2795,job_2795,0
cand_2796,job_2796,0
cand_2797,job_2797,1
cand_2798,job_2798,0
cand_2799,job_2799,0
cand_2800,job_2800,0
cand_2801,job_2801,1
cand_2802,job_2802,0
cand_2803,job_2803,1
cand_2804,job_2804,0
cand_2805,job_2805,0
cand_2806,job_2806,0
cand_2807,job_2807,1
cand_2808,job_2808,0
cand_2809,job_2809,1
cand_2810,job_2810,0
cand_2811,job_2811,1
cand_2812,job_2812,0
cand_2813,job_2813,0
cand_2814,job_2814,0
cand_2815,job_2815,1
cand_2816,job_2816,1
cand_2817,job_2817,1
cand_2818,job_2818,1
cand_2819,job_2819,1
cand_2820,job_2820,0
cand_2821,job_2821,0
cand_2822,job_2822,1
cand_2823,job_2823,0
cand_2824,job_2824,1
cand_2825,job_2825,0
cand_2826,job_2826,0
cand_2827,job_2827,1
cand_2828,job_2828,0
cand_2829,job_2829,1
cand_2830,job_2830,0
cand_2831,job_2831,0
cand_2832,job_2832,1
cand_2833,job_2833,1
cand_2834,job_2834,1
cand_2835,job_2835,0
cand_2836,job_2836,1
cand_2837,job_2837,1
cand_2838,job_2838,1
cand_2839,job_2839,0
cand_2840,job_2840,1
cand_2841,job_2841,0
cand_2842,job_2842,1
cand_2843,job_2843,0
cand_2844,job_2844,1
cand_2845,job_2845,0
cand_2846,job_2846,0
cand_2847,job_2847,1
cand_2848,job_2848,1
cand_2849,job_2849,0
cand_2850,job_2850,1
cand_2851,job_2851,0
cand_2852,job_2852,1
cand_2853,job_2853,1
cand_2854,job_2854,0
cand_2855,job_2855,1
cand_2856,job_2856,0
cand_2857,job_2857,1
cand_2858,job_2858,0
cand_2859,job_2859,0
cand_2860,job_2860,0
cand_2861,job_2861,1
cand_2862,job_2862,0
cand_2863,job_2863,0
cand_2864,job_2864,1
cand_2865,job_2865,0
cand_2866,job_2866,1
cand_2867,job_2867,0
cand_2868,job_2868,1
cand_2869,job_2869,0
cand_2870,job_2870,1
cand_2871,job_2871,1
cand_2872,job_2872,0
cand_2873,job_2873,1
cand_2874,job_2874,1
cand_2875,job_2875,1
cand_2876,job_2876,1
cand_2877,job_2877,1
cand_2878,job_2878,0
cand_2879,job_2879,0
cand_2880,job_2880,0
cand_2881,job_2881,1
cand_2882,job_2882,1
cand_2883,job_2883,0
cand_2884,job_2884,0
cand_2885,job_2885,0
cand_2886,job_2886,1
cand_2887,job_2887,0
cand_2888,job_2888,0
cand_2889,job_2889,0
cand_2890,job_2890,1
cand_2891,job_2891,1
cand_2892,job_2892,1
cand_2893,job_2893,1
cand_2894,job_2894,0
cand_2895,job_2895,1
cand_2896,job_2896,1
cand_2897,job_2897,1
cand_2898,job_2898,0
cand_2899,job_2899,0
cand_2900,job_2900,1
cand_2901,job_2901,1
cand_2902,job_2902,1
cand_2903,job_2903,0
cand_2904,job_2904,0
cand_2905,job_2905,1
cand_2906,job_2906,0
cand_2907,job_2907,0
cand_2908,job_2908,0
cand_2909,job_2909,1
cand_2910,job_2910,1
cand_2911,job_2911,0
cand_2912,job_2912,0
cand_2913,job_2913,1
cand_2914,job_2914,1
cand_2915,job_2915,0
cand_2916,job_2916,0
cand_2917,job_2917,1
cand_2918,job_2918,0
cand_2919,job_2919,1
cand_2920,job_2920,0
cand_2921,job_2921,1
cand_2922,job_2922,0
cand_2923,job_2923,1
cand_2924,job_2924,0
cand_2925,job_2925,0
cand_2926,job_2926,0
cand_2927,job_2927,1
cand_2928,job_2928,0
cand_2929,job_2929,0
cand_2930,job_2930,0
cand_2931,job_2931,0
cand_2932,job_2932,0
cand_2933,job_2933,1
cand_2934,job_2934,1
cand_2935,job_2935,0
cand_2936,job_2936,0
cand_2937,job_2937,1
cand_2938,job_2938,0
cand_2939,job_2939,0
cand_2940,job_2940,0
cand_2941,job_2941,1
cand_2942,job_2942,0
cand_2943,job_2943,1
cand_2944,job_2944,0
cand_2945,job_2945,1
cand_2946,job_2946,1
cand_2947,job_2947,0
cand_2948,job_2948,0
cand_2949,job_2949,0
cand_2950,job_2950,0
cand_2951,job_2951,0
cand_2952,job_2952,1
cand_2953,job_2953,1
cand_2954,job_2954,1
cand_2955,job_2955,1
cand_2956,job_2956,1
cand_2957,job_2957,1
cand_2958,job_2958,1
cand_2959,job_2959,1
cand_2960,job_2960,1
cand_2961,job_2961,1
cand_2962,job_2962,0
cand_2963,job_2963,0
cand_2964,job_2964,0
cand_2965,job_2965,1
cand_2966,job_2966,1
cand_2967,job_2967,0
cand_2968,job_2968,1
cand_2969,job_2969,1
cand_2970,job_2970,0
cand_2971,job_2971,1
cand_2972,job_2972,0
cand_2973,job_2973,1
cand_2974,job_2974,1
cand_2975,job_2975,1
cand_2976,job_2976,0
cand_2977,job_2977,1
cand_2978,job_2978,0
cand_2979,job_2979,1
cand_2980,job_2980,0
cand_2981,job_2981,1
cand_2982,job_2982,0
cand_2983,job_2983,0
cand_2984,job_2984,1
cand_2985,job_2985,0
cand_2986,job_2986,0
cand_2987,job_2987,1
cand_2988,job_2988,0
cand_2989,job_2989,1
cand_2990,job_2990,0
cand_2991,job_2991,0
cand_2992,job_2992,1
cand_2993,job_2993,1
cand_2994,job_2994,1
cand_2995,job_2995,1
cand_2996,job_2996,0
cand_2997,job_2997,0
cand_2998,job_2998,1
cand_2999,job_2999,0
cand_3000,job_3000,1
cand_3001,job_3001,1
cand_3002,job_3002,0
cand_3003,job_3003,0
cand_3004,job_3004,0
cand_3005,job_3005,1
cand_3006,job_3006,1
cand_3007,job_3007,1
cand_3008,job_3008,1
cand_3009,job_3009,0
cand_3010,job_3010,1
cand_3011,job_3011,0
cand_3012,job_3012,1
cand_3013,job_3013,0
cand_3014,job_3014,1
cand_3015,job_3015,1
cand_3016,job_3016,0
cand_3017,job_3017,1
cand_3018,job_3018,0
cand_3019,job_3019,1
cand_3020,job_3020,0
cand_3021,job_3021,0
cand_3022,job_3022,0
cand_3023,job_3023,1
cand_3024,job_3024,1
cand_3025,job_3025,0
cand_3026,job_3026,1
cand_3027,job_3027,0
cand_3028,job_3028,1
cand_3029,job_3029,0
cand_3030,job_3030,0
cand_3031,job_3031,1
cand_3032,job_3032,1
cand_3033,job_3033,0
cand_3034,job_3034,1
cand_3035,job_3035,0
cand_3036,job_3036,0
cand_3037,job_3037,0
cand_3038,job_3038,1
cand_3039,job_3039,1
cand_3040,job_3040,1
cand_3041,job_3041,0
cand_3042,job_3042,0
cand_3043,job_3043,0
cand_3044,job_3044,1
cand_3045,job_3045,1
cand_3046,job_3046,1
cand_3047,job_3047,1
cand_3048,job_3048,1
cand_3049,job_3049,0
cand_3050,job_3050,0
cand_3051,job_3051,0
cand_3052,job_3052,0
cand_3053,job_3053,0
cand_3054,job_3054,1
cand_3055,job_3055,1
cand_3056,job_3056,1
cand_3057,job_3057,1
cand_3058,job_3058,0
cand_3059,job_3059,1
cand_3060,job_3060,1
cand_3061,job_3061,0
cand_3062,job_3062,0
cand_3063,job_3063,0
cand_3064,job_3064,0
cand_3065,job_3065,1
cand_3066,job_3066,1
cand_3067,job_3067,1
cand_3068,job_3068,0
cand_3069,job_3069,0
cand_3070,job_3070,1
cand_3071,job_3071,1
cand_3072,job_3072,1
cand_3073,job_3073,1
cand_3074,job_3074,1
cand_3075,job_3075,1
cand_3076,job_3076,0
cand_3077,job_3077,1
cand_3078,job_3078,0
cand_3079,job_3079,1
cand_3080,job_3080,1
cand_3081,job_3081,0
cand_3082,job_3082,0
cand_3083,job_3083,1
cand_3084,job_3084,1
cand_3085,job_3085,1
cand_3086,job_3086,1
cand_3087,job_3087,1
cand_3088,job_3088,1
cand_3089,job_3089,1
cand_3090,job_3090,1
cand_3091,job_3091,1
cand_3092,job_3092,0
cand_3093,job_3093,0
cand_3094,job_3094,0
cand_3095,job_3095,1
cand_3096,job_3096,0
cand_3097,job_3097,0
cand_3098,job_3098,1
cand_3099,job_3099,1
cand_3100,job_3100,0
cand_3101,job_3101,0
cand_3102,job_3102,0
cand_3103,job_3103,0
cand_3104,job_3104,0
cand_3105,job_3105,0
cand_3106,job_3106,0
cand_3107,job_3107,1
cand_3108,job_3108,1
cand_3109,job_3109,0
cand_3110,job_3110,1
cand_3111,job_3111,1
cand_3112,job_3112,0
cand_3113,job_3113,1
cand_3114,job_3114,0
cand_3115,job_3115,0
cand_3116,job_3116,1
cand_3117,job_3117,0
cand_3118,job_3118,1
cand_3119,job_3119,0
cand_3120,job_3120,0
cand_3121,job_3121,1
cand_3122,job_3122,1
cand_3123,job_3123,1
cand_3124,job_3124,0
cand_3125,job_3125,0
cand_3126,job_3126,0
cand_3127,job_3127,0
cand_3128,job_3128,1
cand_3129,job_3129,1
cand_3130,job_3130,1
cand_3131,job_3131,0
cand_3132,job_3132,1
cand_3133,job_3133,1
cand_3134,job_3134,1
cand_3135,job_3135,0
cand_3136,job_3136,1
cand_3137,job_3137,1
cand_3138,job_3138,1
cand_3139,job_3139,0
cand_3140,job_3140,1
cand_3141,job_3141,0
cand_3142,job_3142,1
cand_3143,job_3143,1
cand_3144,job_3144,0
cand_3145,job_3145,0
cand_3146,job_3146,1
cand_3147,job_3147,1
cand_3148,job_3148,0
cand_3149,job_3149,1
cand_3150,job_3150,1
cand_3151,job_3151,0
cand_3152,job_3152,0
cand_3153,job_3153,1
cand_3154,job_3154,1
cand_3155,job_3155,1
cand_3156,job_3156,0
cand_3157,job_3157,0
cand_3158,job_3158,1
cand_3159,job_3159,1
cand_3160,job_3160,1
cand_3161,job_3161,0
cand_3162,job_3162,0
cand_3163,job_3163,1
cand_3164,job_3164,0
cand_3165,job_3165,1
cand_3166,job_3166,1
cand_3167,job_3167,0
cand_3168,job_3168,0
cand_3169,job_3169,0
cand_3170,job_3170,1
cand_3171,job_3171,0
cand_3172,job_3172,0
cand_3173,job_3173,1
cand_3174,job_3174,1
cand_3175,job_3175,0
cand_3176,job_3176,1
cand_3177,job_3177,1
cand_3178,job_3178,0
cand_3179,job_3179,1
cand_3180,job_3180,0
cand_3181,job_3181,1
cand_3182,job_3182,0
cand_3183,job_3183,1
cand_3184,job_3184,1
cand_3185,job_3185,0
cand_3186,job_3186,1
cand_3187,job_3187,1
cand_3188,job_3188,1
cand_3189,job_3189,1
cand_3190,job_3190,0
cand_3191,job_3191,0
cand_3192,job_3192,0
cand_3193,job_3193,0
cand_3194,job_3194,0
cand_3195,job_3195,1
cand_3196,job_3196,1
cand_3197,job_3197,1
cand_3198,job_3198,1
cand_3199,job_3199,1
cand_3200,job_3200,1
cand_3201,job_3201,0
cand_3202,job_3202,0
cand_3203,job_3203,0
cand_3204,job_3204,0
cand_3205,job_3205,1
cand_3206,job_3206,1
cand_3207,job_3207,0
cand_3208,job_3208,0
cand_3209,job_3209,0
cand_3210,job_3210,0
cand_3211,job_3211,0
cand_3212,job_3212,0
cand_3213,job_3213,0
cand_3214,job_3214,1
cand_3215,job_3215,1
cand_3216,job_3216,1
cand_3217,job_3217,0
cand_3218,job_3218,1
cand_3219,job_3219,1
cand_3220,job_3220,1
cand_3221,job_3221,0
cand_3222,job_3222,0
cand_3223,job_3223,1
cand_3224,job_3224,0
cand_3225,job_3225,0
cand_3226,job_3226,0
cand_3227,job_3227,1
cand_3228,job_3228,1
cand_3229,job_3229,0
cand_3230,job_3230,0
cand_3231,job_3231,0
cand_3232,job_3232,0
cand_3233,job_3233,0
cand_3234,job_3234,1
cand_3235,job_3235,1
cand_3236,job_3236,0
cand_3237,job_3237,0
cand_3238,job_3238,0
cand_3239,job_3239,0
cand_3240,job_3240,0
cand_3241,job_3241,1
cand_3242,job_3242,1
cand_3243,job_3243,0
cand_3244,job_3244,1
cand_3245,job_3245,0
cand_3246,job_3246,1
cand_3247,job_3247,0
cand_3248,job_3248,1
cand_3249,job_3249,1
cand_3250,job_3250,0
cand_3251,job_3251,0
cand_3252,job_3252,0
cand_3253,job_3253,1
cand_3254,job_3254,0
cand_3255,job_3255,0
cand_3256,job_3256,0
cand_3257,job_3257,1
cand_3258,job_3258,1
cand_3259,job_3259,1
cand_3260,job_3260,0
cand_3261,job_3261,0
cand_3262,job_3262,1
cand_3263,job_3263,0
cand_3264,job_3264,0
cand_3265,job_3265,0
cand_3266,job_3266,1
cand_3267,job_3267,0
cand_3268,job_3268,1
cand_3269,job_3269,0
cand_3270,job_3270,0
cand_3271,job_3271,0
cand_3272,job_3272,0
cand_3273,job_3273,0
cand_3274,job_3274,1
cand_3275,job_3275,1
cand_3276,job_3276,0
cand_3277,job_3277,0
cand_3278,job_3278,0
cand_3279,job_3279,1
cand_3280,job_3280,0
cand_3281,job_3281,1
cand_3282,job_3282,0
cand_3283,job_3283,0
cand_3284,job_3284,1
cand_3285,job_3285,0
cand_3286,job_3286,0
cand_3287,job_3287,0
cand_3288,job_3288,0
cand_3289,job_3289,1
cand_3290,job_3290,0
cand_3291,job_3291,1
cand_3292,job_3292,0
cand_3293,job_3293,1
cand_3294,job_3294,0
cand_3295,job_3295,1
cand_3296,job_3296,1
cand_3297,job_3297,1
cand_3298,job_3298,0
cand_3299,job_3299,1
cand_3300,job_3300,0
cand_3301,job_3301,1
cand_3302,job_3302,0
cand_3303,job_3303,1
cand_3304,job_3304,1
cand_3305,job_3305,1
cand_3306,job_3306,1
cand_3307,job_3307,0
cand_3308,job_3308,1
cand_3309,job_3309,1
cand_3310,job_3310,0
cand_3311,job_3311,1
cand_3312,job_3312,1
cand_3313,job_3313,0
cand_3314,job_3314,1
cand_3315,job_3315,1
cand_3316,job_3316,0
cand_3317,job_3317,0
cand_3318,job_3318,0
cand_3319,job_3319,0
cand_3320,job_3320,0
cand_3321,job_3321,1
cand_3322,job_3322,1
cand_3323,job_3323,0
cand_3324,job_3324,1
cand_3325,job_3325,1
cand_3326,job_3326,0
cand_3327,job_3327,0
cand_3328,job_3328,0
cand_3329,job_3329,0
cand_3330,job_3330,1
cand_3331,job_3331,1
cand_3332,job_3332,0
cand_3333,job_3333,0
cand_3334,job_3334,0
cand_3335,job_3335,1
cand_3336,job_3336,1
cand_3337,job_3337,0
cand_3338,job_3338,1
cand_3339,job_3339,0
cand_3340,job_3340,1
cand_3341,job_3341,0
cand_3342,job_3342,1
cand_3343,job_3343,0
cand_3344,job_3344,0
cand_3345,job_3345,1
cand_3346,job_3346,1
cand_3347,job_3347,0
cand_3348,job_3348,0
cand_3349,job_3349,0
cand_3350,job_3350,1
cand_3351,job_3351,1
cand_3352,job_3352,1
cand_3353,job_3353,0
cand_3354,job_3354,1
cand_3355,job_3355,1
cand_3356,job_3356,0
cand_3357,job_3357,1
cand_3358,job_3358,1
cand_3359,job_3359,1
cand_3360,job_3360,1
cand_3361,job_3361,1
cand_3362,job_3362,0
cand_3363,job_3363,0
cand_3364,job_3364,0
cand_3365,job_3365,1
cand_3366,job_3366,1
cand_3367,job_3367,0
cand_3368,job_3368,0
cand_3369,job_3369,1
cand_3370,job_3370,1
cand_3371,job_3371,0
cand_3372,job_3372,0
cand_3373,job_3373,1
cand_3374,job_3374,0
cand_3375,job_3375,0
cand_3376,job_3376,1
cand_3377,job_3377,1
cand_3378,job_3378,1
cand_3379,job_3379,0
cand_3380,job_3380,0
cand_3381,job_3381,0
cand_3382,job_3382,0
cand_3383,job_3383,0
cand_3384,job_3384,1
cand_3385,job_3385,0
cand_3386,job_3386,1
cand_3387,job_3387,0
cand_3388,job_3388,1
cand_3389,job_3389,1
cand_3390,job_3390,1
cand_3391,job_3391,1
cand_3392,job_3392,0
cand_3393,job_3393,1
cand_3394,job_3394,1
cand_3395,job_3395,0
cand_3396,job_3396,0
cand_3397,job_3397,0
cand_3398,job_3398,1
cand_3399,job_3399,0
cand_3400,job_3400,0
cand_3401,job_3401,1
cand_3402,job_3402,1
cand_3403,job_3403,1
cand_3404,job_3404,1
cand_3405,job_3405,1
cand_3406,job_3406,1
cand_3407,job_3407,0
cand_3408,job_3408,0
cand_3409,job_3409,1
cand_3410,job_3410,1
cand_3411,job_3411,0
cand_3412,job_3412,1
cand_3413,job_3413,0
cand_3414,job_3414,0
cand_3415,job_3415,1
cand_3416,job_3416,1
cand_3417,job_3417,1
cand_3418,job_3418,0
cand_3419,job_3419,0
cand_3420,job_3420,0
cand_3421,job_3421,1
cand_3422,job_3422,1
cand_3423,job_3423,0
cand_3424,job_3424,1
cand_3425,job_3425,1
cand_3426,job_3426,1
cand_3427,job_3427,1
cand_3428,job_3428,0
cand_3429,job_3429,1
cand_3430,job_3430,0
cand_3431,job_3431,0
cand_3432,job_3432,0
cand_3433,job_3433,1
cand_3434,job_3434,1
cand_3435,job_3435,0
cand_3436,job_3436,1
cand_3437,job_3437,0
cand_3438,job_3438,0
cand_3439,job_3439,0
cand_3440,job_3440,1
cand_3441,job_3441,1
cand_3442,job_3442,0
cand_3443,job_3443,1
cand_3444,job_3444,0
cand_3445,job_3445,1
cand_3446,job_3446,1
cand_3447,job_3447,0
cand_3448,job_3448,0
cand_3449,job_3449,0
cand_3450,job_3450,1
cand_3451,job_3451,1
cand_3452,job_3452,1
cand_3453,job_3453,1
cand_3454,job_3454,1
cand_3455,job_3455,1
cand_3456,job_3456,0
cand_3457,job_3457,0
cand_3458,job_3458,0
cand_3459,job_3459,1
cand_3460,job_3460,0
cand_3461,job_3461,1
cand_3462,job_3462,1
cand_3463,job_3463,0
cand_3464,job_3464,1
cand_3465,job_3465,0
cand_3466,job_3466,1
cand_3467,job_3467,0
cand_3468,job_3468,1
cand_3469,job_3469,0
cand_3470,job_3470,0
cand_3471,job_3471,0
cand_3472,job_3472,0
cand_3473,job_3473,0
cand_3474,job_3474,1
cand_3475,job_3475,0
cand_3476,job_3476,0
cand_3477,job_3477,0
cand_3478,job_3478,1
cand_3479,job_3479,1
cand_3480,job_3480,1
cand_3481,job_3481,1
cand_3482,job_3482,0
cand_3483,job_3483,0
cand_3484,job_3484,1
cand_3485,job_3485,0
cand_3486,job_3486,1
cand_3487,job_3487,1
cand_3488,job_3488,0
cand_3489,job_3489,1
cand_3490,job_3490,1
cand_3491,job_3491,1
cand_3492,job_3492,1
cand_3493,job_3493,0
cand_3494,job_3494,1
cand_3495,job_3495,1
cand_3496,job_3496,0
cand_3497,job_3497,1
cand_3498,job_3498,0
cand_3499,job_3499,1
cand_3500,job_3500,0
cand_3501,job_3501,1
cand_3502,job_3502,0
cand_3503,job_3503,1
cand_3504,job_3504,1
cand_3505,job_3505,0
cand_3506,job_3506,0
cand_3507,job_3507,1
cand_3508,job_3508,1
cand_3509,job_3509,0
cand_3510,job_3510,1
cand_3511,job_3511,1
cand_3512,job_3512,1
cand_3513,job_3513,1
cand_3514,job_3514,1
cand_3515,job_3515,1
cand_3516,job_3516,0
cand_3517,job_3517,0
cand_3518,job_3518,0
cand_3519,job_3519,1
cand_3520,job_3520,0
cand_3521,job_3521,1
cand_3522,job_3522,1
cand_3523,job_3523,1
cand_3524,job_3524,1
cand_3525,job_3525,0
cand_3526,job_3526,1
cand_3527,job_3527,0
cand_3528,job_3528,0
cand_3529,job_3529,0
cand_3530,job_3530,0
cand_3531,job_3531,1
cand_3532,job_3532,1
cand_3533,job_3533,0
cand_3534,job_3534,1
cand_3535,job_3535,0
cand_3536,job_3536,0
cand_3537,job_3537,1
cand_3538,job_3538,0
cand_3539,job_3539,1
cand_3540,job_3540,1
cand_3541,job_3541,0
cand_3542,job_3542,1
cand_3543,job_3543,0
cand_3544,job_3544,1
cand_3545,job_3545,0
cand_3546,job_3546,1
cand_3547,job_3547,1
cand_3548,job_3548,1
cand_3549,job_3549,1
cand_3550,job_3550,0
cand_3551,job_3551,0
cand_3552,job_3552,0
cand_3553,job_3553,1
cand_3554,job_3554,1
cand_3555,job_3555,1
cand_3556,job_3556,1
cand_3557,job_3557,1
cand_3558,job_3558,0
cand_3559,job_3559,0
cand_3560,job_3560,0
cand_3561,job_3561,1
cand_3562,job_3562,0
cand_3563,job_3563,1
cand_3564,job_3564,0
cand_3565,job_3565,1
cand_3566,job_3566,1
cand_3567,job_3567,0
cand_3568,job_3568,1
cand_3569,job_3569,1
cand_3570,job_3570,1
cand_3571,job_3571,1
cand_3572,job_3572,1
cand_3573,job_3573,1
cand_3574,job_3574,1
cand_3575,job_3575,1
cand_3576,job_3576,0
cand_3577,job_3577,0
cand_3578,job_3578,1
cand_3579,job_3579,1
cand_3580,job_3580,0
cand_3581,job_3581,0
cand_3582,job_3582,1
cand_3583,job_3583,1
cand_3584,job_3584,0
cand_3585,job_3585,1
cand_3586,job_3586,1
cand_3587,job_3587,1
cand_3588,job_3588,0
cand_3589,job_3589,1
cand_3590,job_3590,1
cand_3591,job_3591,1
cand_3592,job_3592,0
cand_3593,job_3593,0
cand_3594,job_3594,0
cand_3595,job_3595,0
cand_3596,job_3596,1
cand_3597,job_3597,0
cand_3598,job_3598,1
cand_3599,job_3599,1
cand_3600,job_3600,1
cand_3601,job_3601,1
cand_3602,job_3602,0
cand_3603,job_3603,1
cand_3604,job_3604,1
cand_3605,job_3605,0
cand_3606,job_3606,1
cand_3607,job_3607,1
cand_3608,job_3608,0
cand_3609,job_3609,0
cand_3610,job_3610,0
cand_3611,job_3611,0
cand_3612,job_3612,0
cand_3613,job_3613,0
cand_3614,job_3614,1
cand_3615,job_3615,0
cand_3616,job_3616,0
cand_3617,job_3617,0
cand_3618,job_3618,0
cand_3619,job_3619,1
cand_3620,job_3620,0
cand_3621,job_3621,0
cand_3622,job_3622,1
cand_3623,job_3623,1
cand_3624,job_3624,0
cand_3625,job_3625,0
cand_3626,job_3626,0
cand_3627,job_3627,0
cand_3628,job_3628,0
cand_3629,job_3629,1
cand_3630,job_3630,1
cand_3631,job_3631,1
cand_3632,job_3632,0
cand_3633,job_3633,1
cand_3634,job_3634,1
cand_3635,job_3635,1
cand_3636,job_3636,1
cand_3637,job_3637,1
cand_3638,job_3638,0
cand_3639,job_3639,0
cand_3640,job_3640,0
cand_3641,job_3641,1
cand_3642,job_3642,0
cand_3643,job_3643,1
cand_3644,job_3644,0
cand_3645,job_3645,0
cand_3646,job_3646,1
cand_3647,job_3647,0
cand_3648,job_3648,1
cand_3649,job_3649,1
cand_3650,job_3650,1
cand_3651,job_3651,1
cand_3652,job_3652,1
cand_3653,job_3653,1
cand_3654,job_3654,1
cand_3655,job_3655,0
cand_3656,job_3656,1
cand_3657,job_3657,0
cand_3658,job_3658,1
cand_3659,job_3659,1
cand_3660,job_3660,1
cand_3661,job_3661,1
cand_3662,job_3662,0
cand_3663,job_3663,0
cand_3664,job_3664,1
cand_3665,job_3665,0
cand_3666,job_3666,1
cand_3667,job_3667,0
cand_3668,job_3668,1
cand_3669,job_3669,1
cand_3670,job_3670,0
cand_3671,job_3671,0
cand_3672,job_3672,1
